alpha_nL,diffusion_abs_cosine_similarity_RMSE.ByUser_improvement,diffusion_abs_cosine_similarity_RMSE.ByUser_average,diffusion_abs_cosine_similarity_RMSE.ByRating_improvement,diffusion_abs_cosine_similarity_RMSE.ByRating_average,diffusion_abs_cosine_similarity_MAE.ByUser_improvement,diffusion_abs_cosine_similarity_MAE.ByUser_average,diffusion_abs_cosine_similarity_MAE.ByRating_improvement,diffusion_abs_cosine_similarity_MAE.ByRating_average,diffusion_cosine_similarity_RMSE.ByUser_improvement,diffusion_cosine_similarity_RMSE.ByUser_average,diffusion_cosine_similarity_RMSE.ByRating_improvement,diffusion_cosine_similarity_RMSE.ByRating_average,diffusion_cosine_similarity_MAE.ByUser_improvement,diffusion_cosine_similarity_MAE.ByUser_average,diffusion_cosine_similarity_MAE.ByRating_improvement,diffusion_cosine_similarity_MAE.ByRating_average,diffusion_norm_cosine_similarity_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_RMSE.ByUser_average,diffusion_norm_cosine_similarity_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_RMSE.ByRating_average,diffusion_norm_cosine_similarity_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_MAE.ByUser_average,diffusion_norm_cosine_similarity_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_MAE.ByRating_average,regular_cosine_similarity_RMSE.ByUser_improvement,regular_cosine_similarity_RMSE.ByUser_average,regular_cosine_similarity_RMSE.ByRating_improvement,regular_cosine_similarity_RMSE.ByRating_average,regular_cosine_similarity_MAE.ByUser_improvement,regular_cosine_similarity_MAE.ByUser_average,regular_cosine_similarity_MAE.ByRating_improvement,regular_cosine_similarity_MAE.ByRating_average
0.5,0.0724911564472,0.919952766775,0.071849718712,0.918631573859,-0.0429214259346,0.751325736935,-0.0799215737717,0.718299442256,0.0724911564472,0.919952766775,0.0718497187119,0.918631573859,-0.0429214259346,0.751325736935,-0.0799215737717,0.718299442256,0.686805804604,0.914297262432,0.592103251951,0.913848924319,0.751659524178,0.745358407019,0.66620544802,0.712944295937,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
1.0,-0.117139792701,0.921698547475,-0.229848968398,0.921405066003,-0.299674741051,0.753253963049,-0.449721855327,0.720953594375,-0.117139792701,0.921698547475,-0.229848968398,0.921405066003,-0.299674741051,0.753253963049,-0.449721855327,0.720953594375,0.910600636005,0.912236962154,0.836129893818,0.91160560672,0.939646666776,0.743946617195,0.898092992527,0.711279979146,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
2.0,-0.425763894366,0.924539803097,-0.622837508735,0.92501777854,-0.630697587109,0.755739955863,-0.903632460954,0.724211428012,-0.425763894366,0.924539803097,-0.622837508735,0.92501777854,-0.630697587109,0.755739955863,-0.903632460954,0.724211428012,0.770351369699,0.913528125138,0.727864851328,0.912600878684,0.806656356878,0.744945378938,0.802685457908,0.711964743661,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
3.0,-0.553254078108,0.925713503398,-0.814653751566,0.926781130074,-0.772690754746,0.756806329374,-1.11370521736,0.725719174435,-0.553254078108,0.925713503398,-0.814653751566,0.926781130074,-0.772690754746,0.756806329374,-1.11370521736,0.725719174435,0.487443398778,0.916132632882,0.428131412903,0.915356304453,0.501555743771,0.747236694902,0.488579209916,0.714219165319,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
4.0,-0.66641291326,0.926755266419,-1.00271186644,0.928509933435,-0.891485688203,0.757698483358,-1.29803274902,0.727042140731,-0.66641291326,0.926755266419,-1.00271186644,0.928509933435,-0.891485688203,0.757698483358,-1.29803274902,0.727042140731,0.119800520189,0.919517227247,0.0192471650563,0.91911514497,0.140055574227,0.74995157345,0.0782166816117,0.717164443158,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
5.0,-0.82033002221,0.928172258315,-1.15389042615,0.929899705965,-1.03763625025,0.758796079041,-1.45778530809,0.728188726103,-0.82033002221,0.928172258315,-1.15389042615,0.929899705965,-1.03763625025,0.758796079041,-1.45778530809,0.728188726103,-0.279903797487,0.923196985676,-0.423145385125,0.923182024658,-0.278510015851,0.753095015245,-0.375649530756,0.720421958173,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
6.0,-0.87778230382,0.928701175588,-1.26234960471,0.930896762606,-1.09910906025,0.759257741932,-1.56576843459,0.728963748888,-0.87778230382,0.928701175588,-1.26234960471,0.930896762606,-1.09910906025,0.759257741932,-1.56576843459,0.728963748888,-0.628431902473,0.926405605586,-0.806133509314,0.926702804161,-0.689232962984,0.756179558524,-0.827172924598,0.723662658174,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
7.0,-1.00177972776,0.929842720839,-1.39799836226,0.932143770895,-1.21426942213,0.76012260016,-1.70766249777,0.729982159223,-1.00177972776,0.929842720839,-1.39799836226,0.932143770895,-1.21426942213,0.76012260016,-1.70766249777,0.729982159223,-0.97782786696,0.929622215186,-1.15477125479,0.929907803353,-1.08950378901,0.759185606019,-1.1964061583,0.726312740445,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
8.0,-1.11162728737,0.930853999591,-1.5123801701,0.933195273798,-1.30344401671,0.760792304393,-1.81774787952,0.730772270437,-1.11162728737,0.930853999591,-1.5123801701,0.933195273798,-1.30344401671,0.760792304393,-1.81774787952,0.730772270437,-1.26195204763,0.932237919602,-1.45743525953,0.932690169585,-1.4262321262,0.761714447265,-1.53952868711,0.728775419444,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
9.0,-1.17826815314,0.931467508819,-1.58844706983,0.933894550785,-1.36981042564,0.761290718378,-1.88888053147,0.731282807849,-1.17826815314,0.931467508819,-1.58844706983,0.933894550785,-1.36981042564,0.761290718378,-1.88888053147,0.731282807849,-1.5042645957,0.934468697709,-1.73460950978,0.935238210523,-1.70159740236,0.763782449839,-1.85952398095,0.731072108305,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
