alpha_nL,diffusion_abs_distance_similarity_RMSE.ByUser_improvement,diffusion_abs_distance_similarity_RMSE.ByUser_average,diffusion_abs_distance_similarity_RMSE.ByRating_improvement,diffusion_abs_distance_similarity_RMSE.ByRating_average,diffusion_abs_distance_similarity_MAE.ByUser_improvement,diffusion_abs_distance_similarity_MAE.ByUser_average,diffusion_abs_distance_similarity_MAE.ByRating_improvement,diffusion_abs_distance_similarity_MAE.ByRating_average,diffusion_distance_similarity_RMSE.ByUser_improvement,diffusion_distance_similarity_RMSE.ByUser_average,diffusion_distance_similarity_RMSE.ByRating_improvement,diffusion_distance_similarity_RMSE.ByRating_average,diffusion_distance_similarity_MAE.ByUser_improvement,diffusion_distance_similarity_MAE.ByUser_average,diffusion_distance_similarity_MAE.ByRating_improvement,diffusion_distance_similarity_MAE.ByRating_average,diffusion_norm_distance_similarity_RMSE.ByUser_improvement,diffusion_norm_distance_similarity_RMSE.ByUser_average,diffusion_norm_distance_similarity_RMSE.ByRating_improvement,diffusion_norm_distance_similarity_RMSE.ByRating_average,diffusion_norm_distance_similarity_MAE.ByUser_improvement,diffusion_norm_distance_similarity_MAE.ByUser_average,diffusion_norm_distance_similarity_MAE.ByRating_improvement,diffusion_norm_distance_similarity_MAE.ByRating_average,regular_distance_similarity_RMSE.ByUser_improvement,regular_distance_similarity_RMSE.ByUser_average,regular_distance_similarity_RMSE.ByRating_improvement,regular_distance_similarity_RMSE.ByRating_average,regular_distance_similarity_MAE.ByUser_improvement,regular_distance_similarity_MAE.ByUser_average,regular_distance_similarity_MAE.ByRating_improvement,regular_distance_similarity_MAE.ByRating_average
0.5,-0.285281618997,0.995656040686,-0.309856400511,1.00501182991,-0.301352786156,0.819953168763,-0.367323577325,0.796969758411,-0.185949339146,0.994669846273,-0.168567702605,1.00359624806,-0.198779457746,0.819114642429,-0.198031808906,0.795625492021,-0.894601124484,1.00170550913,-0.793026526748,1.00985274695,-0.95630326238,0.82530732106,-0.892568205276,0.801140479213,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
1.0,-0.278941251455,0.995593092015,-0.311355505473,1.00502684956,-0.280189623703,0.819780162102,-0.364747799352,0.796949305369,-0.115090544476,0.993966343368,0.0528002415712,1.00137834634,-0.0920629708145,0.818242246203,0.0596418983051,0.793579426181,-1.33230162851,1.00605110345,-1.25948189735,1.01452619762,-1.3888796556,0.828843588263,-1.43919670899,0.805480999325,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
2.0,-0.345141341551,0.996250342197,-0.330921693037,1.00522288463,-0.400438072847,0.820763180717,-0.429265674408,0.7974616115,0.0347534880036,0.992478656304,0.308700335608,0.998814464475,0.0710080651485,0.816909157377,0.323508616959,0.791484184548,-1.96585221253,1.01234114379,-1.76599491706,1.01960098882,-2.03387977495,0.834116397423,-2.00168122282,0.809947424563,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
3.0,-0.388592747961,0.996681738056,-0.326424290626,1.00517782482,-0.438532028025,0.821074594855,-0.413313501511,0.797334942791,0.257581014432,0.990266371818,0.545373142037,0.996443222218,0.282074449148,0.815183711552,0.614576213388,0.789172953524,-2.26074657471,1.0152689249,-1.99360331915,1.02188141415,-2.41000053,0.837191145633,-2.29290439732,0.812259890958,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
4.0,-0.40408861314,0.996835584678,-0.338644636272,1.00530026137,-0.463577267026,0.821279337089,-0.440973734802,0.797554579707,0.283616628821,0.990007884069,0.669443973536,0.99520014743,0.339655906724,0.814712989101,0.7523357208,0.788079070003,-2.47866314872,1.01743245228,-2.09445875019,1.02289189213,-2.61293850303,0.83885014254,-2.37228117131,0.812890184625,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
5.0,-0.428501864859,0.997077965226,-0.347444782291,1.00538843068,-0.480082089074,0.8214142623,-0.441745295711,0.797560706309,0.278486883325,0.990058813398,0.742480620365,0.994468387893,0.3444448837,0.81467383971,0.834128702779,0.787429590364,-2.5880548386,1.0185185189,-2.11050661824,1.0230526769,-2.72445150314,0.839761749765,-2.3803773628,0.812954472678,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
6.0,-0.435548462961,0.997147925522,-0.354538594539,1.0054595041,-0.50008123323,0.821577753232,-0.459166937416,0.797699043381,0.315676251155,0.989689588541,0.812160215499,0.993770262904,0.380853407452,0.8143762038,0.905576133779,0.786862259884,-2.67144405037,1.01934642676,-2.10704098424,1.02301795446,-2.81143019613,0.84047279157,-2.37641188556,0.812922984686,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
7.0,-0.432289438923,0.997115569159,-0.330158868082,1.00521524183,-0.485295656831,0.821456882676,-0.43914797336,0.797540082193,0.311747125001,0.989728597837,0.870704727067,0.993183701136,0.406145993067,0.814169439533,0.9714057922,0.786339537497,-2.74081044207,1.02003511273,-2.13334169769,1.02328146324,-2.89649271188,0.841168168824,-2.39252023015,0.813050893482,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
8.0,-0.426233790659,0.997055447248,-0.328263068176,1.00519624767,-0.474354211718,0.821367437496,-0.433487314334,0.797495133559,0.300112028456,0.989844113832,0.872724140689,0.993163468483,0.379993769544,0.814383231251,0.97087501327,0.786343752163,-2.78168337932,1.02044090894,-2.10854997985,1.02303307319,-2.91055040523,0.841283089011,-2.34636897444,0.812684428045,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
9.0,-0.437090920324,0.997163239404,-0.341980000115,1.00533367862,-0.476790044589,0.821387350177,-0.446183211029,0.79759594571,0.324244302469,0.989604522897,0.929357174239,0.992596057954,0.391341596297,0.814290463943,1.01728300442,0.78597524811,-2.85147016785,1.02113376871,-2.11281889842,1.0230758438,-2.96053969082,0.841691746242,-2.32681069209,0.812529124914,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
