alpha_nL,diffusion_abs_cosine_similarity_RMSE.ByUser_improvement,diffusion_abs_cosine_similarity_RMSE.ByUser_average,diffusion_abs_cosine_similarity_RMSE.ByRating_improvement,diffusion_abs_cosine_similarity_RMSE.ByRating_average,diffusion_abs_cosine_similarity_MAE.ByUser_improvement,diffusion_abs_cosine_similarity_MAE.ByUser_average,diffusion_abs_cosine_similarity_MAE.ByRating_improvement,diffusion_abs_cosine_similarity_MAE.ByRating_average,diffusion_cosine_similarity_RMSE.ByUser_improvement,diffusion_cosine_similarity_RMSE.ByUser_average,diffusion_cosine_similarity_RMSE.ByRating_improvement,diffusion_cosine_similarity_RMSE.ByRating_average,diffusion_cosine_similarity_MAE.ByUser_improvement,diffusion_cosine_similarity_MAE.ByUser_average,diffusion_cosine_similarity_MAE.ByRating_improvement,diffusion_cosine_similarity_MAE.ByRating_average,diffusion_norm_cosine_similarity_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_RMSE.ByUser_average,diffusion_norm_cosine_similarity_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_RMSE.ByRating_average,diffusion_norm_cosine_similarity_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_MAE.ByUser_average,diffusion_norm_cosine_similarity_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_MAE.ByRating_average,regular_cosine_similarity_RMSE.ByUser_improvement,regular_cosine_similarity_RMSE.ByUser_average,regular_cosine_similarity_RMSE.ByRating_improvement,regular_cosine_similarity_RMSE.ByRating_average,regular_cosine_similarity_MAE.ByUser_improvement,regular_cosine_similarity_MAE.ByUser_average,regular_cosine_similarity_MAE.ByRating_improvement,regular_cosine_similarity_MAE.ByRating_average
0.5,0.228266697622,0.918518665778,0.219030228549,0.917278555085,0.220448669718,0.749347818573,0.233016265736,0.716053406567,0.154451349482,0.919198224736,0.106749653264,0.918310741524,0.109805606807,0.750178751733,0.0376321423575,0.717455728877,0.59665187857,0.915127237628,0.525568272988,0.914460575112,0.667776207004,0.745988373579,0.58885084225,0.713499489919,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
1.0,0.297311337851,0.917883026918,0.23279586928,0.91715200864,0.256590403977,0.749076392922,0.211694421213,0.716206438951,-0.0103277537891,0.920715214338,-0.148694138564,0.920659016078,-0.120846648396,0.751910958001,-0.319286484055,0.720017426031,0.855309933842,0.91274597949,0.780914827679,0.912113194452,0.937784980878,0.743960598519,0.862151320952,0.711537941805,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
2.0,0.339558829621,0.917494088002,0.217522086995,0.917292419311,0.281127091797,0.748892121563,0.189241641526,0.716367588349,-0.166332722995,0.922151427497,-0.440934097493,0.923345554883,-0.32371118791,0.753434477582,-0.698328481566,0.722737908333,1.09050151544,0.910580758434,0.947590859868,0.910580954884,1.21861240376,0.741851575037,1.04837067727,0.710201397394,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
3.0,0.358772382103,0.917317204169,0.197741458271,0.917474261065,0.289959003797,0.748825793604,0.157281796471,0.716596972411,-0.325899873378,0.923620434812,-0.671488558877,0.925465023792,-0.505674686237,0.754801029633,-0.981705428476,0.724771777862,1.07904569529,0.910686223021,0.910783952733,0.910919317868,1.21147127125,0.741905205185,1.02661492703,0.710357544032,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
4.0,0.360902389388,0.917297594893,0.193831960801,0.917510200766,0.278729384998,0.748910128423,0.145088791347,0.716684484757,-0.405311003327,0.924351509663,-0.824885342134,0.926875188276,-0.616239625146,0.755631376078,-1.1613203233,0.726060920347,1.03115107353,0.911127150553,0.804597909074,0.91189547776,1.15640348972,0.742318766094,0.913519886034,0.711169256347,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
5.0,0.370858138322,0.917205940264,0.192072821554,0.917526372393,0.29017160534,0.748824196959,0.149800313018,0.71665066895,-0.429567319271,0.924574818192,-0.933163114796,0.927870577267,-0.646556281841,0.755859055199,-1.28527647554,0.726950585662,0.958209093688,0.911798669106,0.716393711961,0.91270633196,1.0810989583,0.742884305682,0.81296817254,0.711890941962,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
6.0,0.374553380541,0.91717192112,0.187994120618,0.917563867568,0.292841472563,0.748804146166,0.143807270652,0.716693682562,-0.470114123365,0.924948100235,-1.01604247557,0.928632480669,-0.692587473596,0.756204751012,-1.38155210373,0.727641580708,0.894772596862,0.912382678269,0.612013694397,0.913665889198,1.01083961369,0.743411955746,0.691253582559,0.712764519007,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
7.0,0.37405940234,0.917176468783,0.178823543555,0.917648171957,0.287052172622,0.748847624005,0.135451022338,0.716753657514,-0.493716136385,0.925165385119,-1.08596597459,0.929275281859,-0.7225285479,0.756429609497,-1.45309631916,0.728155072019,0.825312347601,0.913022143309,0.523626302132,0.914478427497,0.925205211154,0.744055073017,0.589943539398,0.713491647349,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
8.0,0.361755089628,0.917289744763,0.168466141449,0.917743386735,0.269922048998,0.748976271815,0.118741254466,0.716873587834,-0.53762522446,0.925569621025,-1.14213074545,0.929791600151,-0.751606345291,0.756647984743,-1.4970272803,0.728470375872,0.758418221957,0.913637984099,0.434535850302,0.915297428967,0.846673464311,0.744644849102,0.477184426579,0.714300948621,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
9.0,0.368577174539,0.917226939276,0.172499555096,0.917706307882,0.276587508248,0.74892621399,0.125530202716,0.716824861799,-0.570233379401,0.925869818265,-1.20043349108,0.930327572676,-0.779392652787,0.756856660856,-1.55393265699,0.728878800456,0.727427789105,0.913923288264,0.387125904517,0.915733264845,0.807214229305,0.744941189297,0.418775730112,0.71472016292,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
10.0,0.369720066262,0.917216417585,0.172116400847,0.917709830189,0.279550353212,0.748903962924,0.127592039667,0.716810063463,-0.591256542287,0.926063361735,-1.24247395616,0.930714047343,-0.793444550108,0.756962191082,-1.59215107048,0.729153103879,0.66021269955,0.914542083912,0.277189014016,0.916743905975,0.729860522855,0.745522118259,0.279893545271,0.715716956226,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
100.0,0.375995077887,0.917158648564,0.164178952782,0.917782798521,0.288544544014,0.748836416245,0.12632554562,0.716819153418,-1.38866935967,0.933404504691,-2.19196187822,0.939442614636,-1.50286479428,0.762289961204,-2.50765551722,0.735723915717,-2.52500058836,0.943865798782,-3.05208573886,0.947349665187,-2.7306914439,0.771510981035,-3.49480878151,0.742808969622,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
1000.0,0.368594520009,0.91722677959,0.160588100255,0.917815808944,0.283500661739,0.748874295972,0.124217887283,0.716834280626,-1.60570180887,0.935402549117,-2.45532066574,0.941863651118,-1.7381839048,0.764057215715,-2.78757164571,0.737732946058,-3.04407918634,0.948644540871,-3.53601487555,0.951798387427,-3.49092918414,0.777220392278,-4.14233793161,0.747456453554,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
10000000000.0,0.368932096685,0.917223671791,0.161600590831,0.917806501198,0.284830324512,0.74886431016,0.125499419207,0.71682508274,-1.64796251667,0.935791609703,-2.49441898282,0.942223078852,-1.79139420648,0.764456826887,-2.83370303684,0.738064042966,-3.01159125299,0.948345450415,-3.60109279209,0.952396643561,-3.5948025226,0.778000484577,-4.37137699892,0.749100326088,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
