alpha_nL,diffusion_abs_distance_similarity_RMSE.ByUser_improvement,diffusion_abs_distance_similarity_RMSE.ByUser_average,diffusion_abs_distance_similarity_RMSE.ByRating_improvement,diffusion_abs_distance_similarity_RMSE.ByRating_average,diffusion_abs_distance_similarity_MAE.ByUser_improvement,diffusion_abs_distance_similarity_MAE.ByUser_average,diffusion_abs_distance_similarity_MAE.ByRating_improvement,diffusion_abs_distance_similarity_MAE.ByRating_average,diffusion_distance_similarity_RMSE.ByUser_improvement,diffusion_distance_similarity_RMSE.ByUser_average,diffusion_distance_similarity_RMSE.ByRating_improvement,diffusion_distance_similarity_RMSE.ByRating_average,diffusion_distance_similarity_MAE.ByUser_improvement,diffusion_distance_similarity_MAE.ByUser_average,diffusion_distance_similarity_MAE.ByRating_improvement,diffusion_distance_similarity_MAE.ByRating_average,diffusion_norm_distance_similarity_RMSE.ByUser_improvement,diffusion_norm_distance_similarity_RMSE.ByUser_average,diffusion_norm_distance_similarity_RMSE.ByRating_improvement,diffusion_norm_distance_similarity_RMSE.ByRating_average,diffusion_norm_distance_similarity_MAE.ByUser_improvement,diffusion_norm_distance_similarity_MAE.ByUser_average,diffusion_norm_distance_similarity_MAE.ByRating_improvement,diffusion_norm_distance_similarity_MAE.ByRating_average,regular_distance_similarity_RMSE.ByUser_improvement,regular_distance_similarity_RMSE.ByUser_average,regular_distance_similarity_RMSE.ByRating_improvement,regular_distance_similarity_RMSE.ByRating_average,regular_distance_similarity_MAE.ByUser_improvement,regular_distance_similarity_MAE.ByUser_average,regular_distance_similarity_MAE.ByRating_improvement,regular_distance_similarity_MAE.ByRating_average
0.5,-0.247324598761,0.995279194394,-0.244273038091,1.00435474538,-0.237851609188,0.819434053219,-0.252810052955,0.796060460319,-0.179757445449,0.994608371685,-0.164483000502,1.00355532313,-0.237238868769,0.81942904413,-0.230831091751,0.795885935715,-0.505474406067,0.997842166856,-0.519615678035,1.00711342354,-0.588870556209,0.822303596749,-0.618238774896,0.798962158101,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
1.0,-0.341462423251,0.996213817024,-0.274237889994,1.00465496544,-0.383882284674,0.820627838864,-0.321980664684,0.796609711646,-0.251744267003,0.995323073908,-0.0657075755606,1.00256568488,-0.358822079389,0.820422974282,-0.129311121987,0.795079813335,-0.774720665819,1.00051530753,-0.851491978685,1.01043851661,-0.856443997612,0.824490981915,-0.992321604196,0.801932574084,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
2.0,-0.34493496682,0.996248293259,-0.308180543642,1.00499503938,-0.371917358595,0.820530026833,-0.358475151908,0.796899497222,-0.0839009440857,0.993656685624,0.212237842221,0.999780929292,-0.169552749197,0.818875717114,0.154636879942,0.792825115666,-1.14593597163,1.00420082105,-1.18033060831,1.01373317503,-1.2194461329,0.827458486767,-1.36893704485,0.804923100343,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
3.0,-0.37008487338,0.996497987492,-0.339677193288,1.00531060663,-0.426965141271,0.820980036754,-0.398288960097,0.797215639967,-0.00791261054021,0.992902255441,0.357487751379,0.998325659767,-0.0329784111056,0.817759236048,0.31309342603,0.791566886685,-1.35400350929,1.00626656487,-1.38672967903,1.0158011025,-1.42208249121,0.829115018005,-1.59627113542,0.806728253542,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
4.0,-0.405840939739,0.996852982192,-0.363779314937,1.00555208756,-0.46618220654,0.8213006322,-0.443746351495,0.797576595753,-0.0662551002466,0.993481493505,0.422522752584,0.997674069306,-0.0786747032318,0.818132798502,0.379528547629,0.791039356599,-1.52102674662,1.00792481115,-1.46471564338,1.01658244962,-1.58900655811,0.83047960496,-1.67519452446,0.807354947092,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
5.0,-0.401961955916,0.996814470721,-0.353699049595,1.00545109264,-0.459305510109,0.821244415919,-0.443216264724,0.797572386583,-0.0511457160227,0.993331483958,0.442640508829,0.997472508027,-0.0358084464681,0.817782371294,0.430560340738,0.790634137108,-1.61366209304,1.00884451682,-1.50046845576,1.01694065967,-1.70962102942,0.831465615769,-1.76241177108,0.808047498268,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
6.0,-0.405882139091,0.996853391228,-0.362713529867,1.00554140938,-0.464797172154,0.821289309687,-0.456182849931,0.797675348144,-0.0627960192421,0.993447150929,0.486014436897,0.997037941451,-0.126794800201,0.81852617531,0.423520630935,0.790690036136,-1.68776036937,1.00958018207,-1.46752069641,1.01661055365,-1.7829704772,0.832065239906,-1.71562072804,0.80767595258,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
7.0,-0.400238836691,0.996797363185,-0.361125945426,1.00552550326,-0.435913395772,0.821053187807,-0.443530256235,0.797574879842,-0.104487791943,0.993861076728,0.491641000971,0.996981568492,-0.176892793591,0.818935721217,0.447199925086,0.790502009987,-1.75463931945,1.01024417213,-1.4519236781,1.01645428598,-1.79559460572,0.832168440849,-1.71468225271,0.807668500589,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
8.0,-0.408257558533,0.996876974956,-0.356691528729,1.00548107451,-0.445809285319,0.821134085679,-0.438803456758,0.797537346549,-0.140534732047,0.994218959291,0.468742379582,0.997210991464,-0.185310909628,0.819004538443,0.43456710871,0.790602321246,-1.80001438228,1.01069466651,-1.39821230226,1.01591614775,-1.90019921708,0.833023572711,-1.6776862156,0.807374732441,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
9.0,-0.389046928692,0.99668624727,-0.33953161819,1.0053091481,-0.433127577831,0.821030414034,-0.431636831809,0.797480439747,-0.19876249816,0.994797058352,0.460653622081,0.99729203332,-0.206162830426,0.819175000736,0.483032001021,0.790217484308,-1.72165973512,1.009916743,-1.29874147026,1.01491954217,-1.82244604851,0.832387948612,-1.58599508209,0.806646656231,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
