alpha_nL,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_average,regular_cosine_similarity_itemitemCF_RMSE.ByUser_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByUser_average,regular_cosine_similarity_itemitemCF_RMSE.ByRating_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByRating_average,regular_cosine_similarity_itemitemCF_MAE.ByUser_improvement,regular_cosine_similarity_itemitemCF_MAE.ByUser_average,regular_cosine_similarity_itemitemCF_MAE.ByRating_improvement,regular_cosine_similarity_itemitemCF_MAE.ByRating_average
0.5,0.0760936032763,0.887408794798,0.0744377148073,0.92489598905,0.0495525627738,0.730212431943,0.0495525627738,0.730212431943,0.104320721515,0.887158114117,0.103439344746,0.924627554321,0.0988058471448,0.729852600031,0.0988058471448,0.729852600031,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
1.0,0.0240858399594,0.88787066772,0.0187394324134,0.925411523982,-0.0132828225544,0.730671491214,-0.0132828225544,0.730671491214,0.178498568485,0.886499352103,0.178856784474,0.923929501832,0.173827750239,0.729304509175,0.173827750239,0.729304509175,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
2.0,-0.0123531000924,0.888194276324,-0.0219527320146,0.925788164542,-0.0431835369627,0.730889938194,-0.0431835369627,0.730889938194,0.3070808555,0.885357432652,0.310452908403,0.922711467883,0.28492782394,0.728492840422,0.28492782394,0.728492840422,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
3.0,0.0520551370759,0.887622276708,0.036460329218,0.925247502024,0.0116346225535,0.730489450726,0.0116346225535,0.730489450726,0.463161376269,0.88397130563,0.461971161297,0.921309037703,0.448963710406,0.727294436147,0.448963710407,0.727294436147,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
4.0,0.0907727347584,0.887278431697,0.0646587605224,0.924986501582,0.0660930816088,0.730091591138,0.0660930816087,0.730091591138,0.519055999838,0.883474914102,0.512211310848,0.920844022428,0.506383793567,0.72687493969,0.506383793567,0.72687493969,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
5.0,0.146708469892,0.886781675064,0.126859566519,0.924410780268,0.105623546029,0.729802791665,0.105623546029,0.729802791665,0.60744515089,0.88268994369,0.603881192491,0.919995539778,0.608789771041,0.726126787783,0.608789771041,0.726126787783,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
6.0,0.182900144227,0.886460262388,0.174646756099,0.923968469222,0.131209912439,0.729615864209,0.131209912439,0.729615864209,0.632215198448,0.882469964719,0.630079616832,0.919753051099,0.621046677648,0.726037241955,0.621046677648,0.726037241955,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
7.0,0.116316584751,0.887051580706,0.107839759514,0.924586824744,0.0506473115912,0.730204433988,0.0506473115912,0.730204433988,0.642235570861,0.882380975338,0.640361797703,0.919657880778,0.621531748956,0.726033698148,0.621531748956,0.726033698148,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
8.0,0.105149580627,0.887150753147,0.0898734671493,0.924753118046,-0.00152496272863,0.730585591294,-0.00152496272867,0.730585591294,0.583882609867,0.882899198981,0.581893234034,0.920199057018,0.584440786258,0.726304675244,0.584440786258,0.726304675244,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
9.0,0.0701714196494,0.887461388797,0.0529126932053,0.925095221416,-0.0409799351738,0.730873839242,-0.0409799351738,0.730873839242,0.544467253948,0.883249240675,0.549406568562,0.920499748712,0.524321136228,0.726743894047,0.524321136228,0.726743894047,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
