alpha_nL,diffusion_abs_distance_similarity_RMSE.ByUser_improvement,diffusion_abs_distance_similarity_RMSE.ByUser_average,diffusion_abs_distance_similarity_RMSE.ByRating_improvement,diffusion_abs_distance_similarity_RMSE.ByRating_average,diffusion_abs_distance_similarity_MAE.ByUser_improvement,diffusion_abs_distance_similarity_MAE.ByUser_average,diffusion_abs_distance_similarity_MAE.ByRating_improvement,diffusion_abs_distance_similarity_MAE.ByRating_average,diffusion_distance_similarity_RMSE.ByUser_improvement,diffusion_distance_similarity_RMSE.ByUser_average,diffusion_distance_similarity_RMSE.ByRating_improvement,diffusion_distance_similarity_RMSE.ByRating_average,diffusion_distance_similarity_MAE.ByUser_improvement,diffusion_distance_similarity_MAE.ByUser_average,diffusion_distance_similarity_MAE.ByRating_improvement,diffusion_distance_similarity_MAE.ByRating_average,diffusion_norm_distance_similarity_RMSE.ByUser_improvement,diffusion_norm_distance_similarity_RMSE.ByUser_average,diffusion_norm_distance_similarity_RMSE.ByRating_improvement,diffusion_norm_distance_similarity_RMSE.ByRating_average,diffusion_norm_distance_similarity_MAE.ByUser_improvement,diffusion_norm_distance_similarity_MAE.ByUser_average,diffusion_norm_distance_similarity_MAE.ByRating_improvement,diffusion_norm_distance_similarity_MAE.ByRating_average,regular_distance_similarity_RMSE.ByUser_improvement,regular_distance_similarity_RMSE.ByUser_average,regular_distance_similarity_RMSE.ByRating_improvement,regular_distance_similarity_RMSE.ByRating_average,regular_distance_similarity_MAE.ByUser_improvement,regular_distance_similarity_MAE.ByUser_average,regular_distance_similarity_MAE.ByRating_improvement,regular_distance_similarity_MAE.ByRating_average
0.5,-0.21037586324,0.994912358592,-0.213289017428,1.0040443142,-0.13973743827,0.818631980036,-0.189072831866,0.795554352994,-0.182967023863,0.99464023714,-0.176782595828,1.00367855368,-0.177720850442,0.818942490496,-0.205995983597,0.79568873179,-0.251813981552,0.995323766051,-0.266782572904,1.00458027007,-0.295172717136,0.819902647339,-0.338437941485,0.796740391149,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
1.0,-0.264630658503,0.995451013057,-0.224628705105,1.00415792736,-0.213875697359,0.819238052624,-0.202826096535,0.795663561206,-0.179688882843,0.994607690979,-0.12837117446,1.00319351608,-0.235930650324,0.81941834958,-0.184902565122,0.795521238865,-0.423551570012,0.997028817526,-0.479254578689,1.00670904272,-0.50092309241,0.821584635343,-0.562357399004,0.798518430351,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
2.0,-0.370950406704,0.996506580711,-0.276687234485,1.0046795056,-0.367187704993,0.820491362405,-0.297262710744,0.796413437988,-0.275378365307,0.995557718837,-0.0176610391652,1.0020843031,-0.313619383669,0.820053446927,-0.0942783041439,0.794801634189,-0.646961674577,0.999246885986,-0.7339606047,1.00926096113,-0.762190830492,0.823720472037,-0.902818004064,0.801221868049,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
3.0,-0.362317997749,0.99642087611,-0.281859733887,1.00473132925,-0.382488003,0.820616440756,-0.291333236237,0.796366354817,-0.156330392278,0.994375782349,0.0997649575523,1.0009078034,-0.208635194113,0.819195212053,0.0300374994819,0.793814500802,-0.797206348941,1.00073855072,-0.8757180482,1.01068123939,-0.905355474324,0.82489082817,-1.04814499164,0.802375841375,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
4.0,-0.379957065625,0.996596000956,-0.293305243611,1.00484600266,-0.386772296015,0.820651464408,-0.310989056504,0.79652243245,-0.146290141336,0.994276100359,0.129541317773,1.00060947185,-0.203794579276,0.819155640528,0.0502121378578,0.793654303478,-0.851668447446,1.00127926334,-0.958266291805,1.01150829631,-0.944326993476,0.825209416302,-1.1357428313,0.803071414661,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
5.0,-0.378217456158,0.996578729701,-0.285317857222,1.00476597644,-0.383335414561,0.820623368258,-0.31126628136,0.796524633763,-0.0996849844806,0.993813393317,0.172736047201,1.00017670068,-0.131842294688,0.818567438055,0.105417841463,0.793215940925,-0.885644471585,1.00161658536,-0.950566103983,1.01143114756,-0.983725862646,0.825531497976,-1.13873308607,0.803095158869,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
6.0,-0.368528581799,0.99648253626,-0.29274034398,1.00484034288,-0.36547780568,0.820477384155,-0.317569074441,0.796574681281,-0.127898170418,0.994093500513,0.165141859995,1.0002527874,-0.115782515376,0.818436151023,0.126870173536,0.793045598035,-0.931693755791,1.00207377356,-0.986152174448,1.01178768702,-1.02027433615,0.825830277961,-1.14000114595,0.803105227937,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
7.0,-0.387934095496,0.996675198798,-0.306122793768,1.00497442263,-0.39478395278,0.820716958872,-0.330268955375,0.796675525069,-0.0821218558448,0.993639022414,0.22664609987,0.999636571898,-0.106960518604,0.818364032113,0.172051664676,0.792686833043,-0.977558151402,1.00252912615,-0.98948262387,1.01182105504,-1.0288369557,0.825900276489,-1.15441837478,0.803219708377,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
8.0,-0.387876919561,0.996674631142,-0.318386237771,1.00509729098,-0.401695658902,0.820773461353,-0.342894505546,0.79677577863,-0.11918108659,0.994006955239,0.232660590807,0.999576312271,-0.166069941113,0.818847245519,0.156765409107,0.792808214016,-1.02424532338,1.00299264746,-0.993208715152,1.01185838702,-1.06973359828,0.826234602305,-1.15098270298,0.803192427322,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
9.0,-0.374853104877,0.996545327624,-0.321579252891,1.00512928203,-0.414416378535,0.820877451918,-0.366546287347,0.796963586317,-0.101389318676,0.993830314351,0.267624173185,0.999226009567,-0.170859737025,0.818886401604,0.189682439199,0.792546835346,-1.10640368287,1.00380833512,-0.997670667925,1.01190309165,-1.17232507814,0.827073277026,-1.17913590878,0.803415978701,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
